1.13E-02	3.23E-01
1.42E-02	9.62E-01
1.79E-02	2.87E+00
2.25E-02	8.49E+00
2.84E-02	2.46E+01
3.57E-02	6.47E+01
4.50E-02	1.24E+02
5.66E-02	1.41E+02
7.13E-02	1.09E+02
8.97E-02	7.36E+01
1.13E-01	4.83E+01
1.42E-01	3.16E+01
1.79E-01	2.08E+01
2.25E-01	1.37E+01
2.84E-01	9.11E+00
3.57E-01	6.11E+00
4.50E-01	4.14E+00
5.66E-01	9.85E+00
7.13E-01	1.99E+00
8.97E-01	1.41E+00
1.13E+00	1.02E+00
1.42E+00	7.50E-01
1.79E+00	5.62E-01
2.25E+00	4.28E-01
2.84E+00	3.30E-01
3.57E+00	2.57E-01
4.50E+00	2.02E-01
5.66E+00	1.58E-01
7.13E+00	1.23E-01
8.97E+00	9.54E-02
1.13E+01	7.26E-02
1.42E+01	5.42E-02
1.79E+01	3.95E-02
2.25E+01	2.81E-02
2.84E+01	1.95E-02
3.57E+01	1.32E-02
4.50E+01	8.79E-03
5.66E+01	5.74E-03
7.13E+01	3.69E-03
8.97E+01	2.35E-03
1.13E+02	1.48E-03
1.42E+02	9.25E-04
1.79E+02	5.76E-04
2.25E+02	3.58E-04
2.84E+02	2.21E-04
3.57E+02	1.37E-04
4.50E+02	8.43E-05
5.66E+02	5.20E-05
7.13E+02	3.20E-05
8.97E+02	1.97E-05
1.13E+03	1.21E-05
1.42E+03	7.45E-06
1.79E+03	4.58E-06
2.25E+03	2.82E-06
2.84E+03	1.73E-06
3.57E+03	1.06E-06
4.50E+03	6.54E-07
5.66E+03	4.02E-07
7.13E+03	2.47E-07
8.97E+03	1.52E-07
1.13E+04	9.33E-08
1.42E+04	5.74E-08
1.79E+04	3.52E-08
2.25E+04	2.17E-08
2.84E+04	1.33E-08
3.57E+04	8.18E-09
4.50E+04	5.03E-09
5.66E+04	3.09E-09
7.13E+04	1.90E-09
8.97E+04	1.17E-09
1.13E+05	7.17E-10
1.42E+05	4.41E-10
1.79E+05	2.71E-10
2.25E+05	1.67E-10
2.84E+05	1.02E-10
3.57E+05	6.29E-11
4.50E+05	3.87E-11
5.66E+05	2.38E-11
7.13E+05	1.46E-11
8.97E+05	8.97E-12
