1.13E-02	3.79E+00
1.42E-02	3.09E+00
1.79E-02	2.53E+00
2.25E-02	2.08E+00
2.84E-02	1.71E+00
3.57E-02	1.42E+00
4.50E-02	1.18E+00
5.66E-02	9.88E-01
7.13E-02	8.31E-01
8.97E-02	7.04E-01
1.13E-01	5.99E-01
1.42E-01	5.13E-01
1.79E-01	4.42E-01
2.25E-01	3.82E-01
2.84E-01	3.32E-01
3.57E-01	2.90E-01
4.50E-01	2.53E-01
5.66E-01	2.20E-01
7.13E-01	1.91E-01
8.97E-01	1.64E-01
1.13E+00	1.39E-01
1.42E+00	1.16E-01
1.79E+00	9.46E-02
2.25E+00	7.48E-02
2.84E+00	5.71E-02
3.57E+00	4.21E-02
4.50E+00	2.99E-02
5.66E+00	2.08E-02
7.13E+00	1.44E-02
8.97E+00	1.02E-02
1.13E+01	7.64E-03
1.42E+01	5.96E-03
1.79E+01	4.80E-03
2.25E+01	3.96E-03
2.84E+01	3.35E-03
3.57E+01	2.93E-03
4.50E+01	2.64E-03
5.66E+01	2.41E-03
7.13E+01	2.18E-03
8.97E+01	1.92E-03
1.13E+02	1.61E-03
1.42E+02	1.27E-03
1.79E+02	9.34E-04
2.25E+02	6.41E-04
2.84E+02	4.13E-04
3.57E+02	2.53E-04
4.50E+02	1.52E-04
5.66E+02	9.15E-05
7.13E+02	5.59E-05
8.97E+02	3.49E-05
1.13E+03	2.20E-05
1.42E+03	1.40E-05
1.79E+03	8.88E-06
2.25E+03	5.61E-06
2.84E+03	3.52E-06
3.57E+03	2.20E-06
4.50E+03	1.37E-06
5.66E+03	8.49E-07
7.13E+03	5.25E-07
8.97E+03	3.23E-07
1.13E+04	1.99E-07
1.42E+04	1.22E-07
1.79E+04	7.48E-08
2.25E+04	4.58E-08
2.84E+04	2.80E-08
3.57E+04	1.71E-08
4.50E+04	1.05E-08
5.66E+04	6.39E-09
7.13E+04	3.90E-09
8.97E+04	2.38E-09
1.13E+05	1.45E-09
1.42E+05	8.87E-10
1.79E+05	5.41E-10
2.25E+05	3.30E-10
2.84E+05	2.01E-10
3.57E+05	1.23E-10
4.50E+05	7.48E-11
5.66E+05	4.56E-11
7.13E+05	2.78E-11
8.97E+05	1.70E-11

