7.43E-4  	1.3E-05 
7.60E-4  	7.5E-06   	
8.51E-4  	1.5E-04   	
8.51E-4  	1.6E-05   	
8.55E-4  	6.4E-07   	
8.68E-4  	9.8E-05   	
9.40E-4  	4.8E-06   	
9.40E-4  	7.2E-06   	
7.325E-3  	5.6E-09   	
7.461E-3  	0.00343   	
7.478E-3  	0.0067   	
8.265E-3  	0.000413   	
8.265E-4  	0.00081   	
8.329E-3  	7.4E-07
8.333E-3  	6.8E-11
3.4693E-1 	0.0076  
8.2606E-1 	0.0076  
1.173237 	99.9736 	 
1.332501 	99.9856  
2.15857 	0.00111  
2.505 		2.0E-6 
