9.4200E-03	0.49
9.4200E-03	0.25
9.6580E-03	0.0198
1.0137E-02	0.0156
1.0731E-02	0.49
1.0731E-02	0.97
1.0839E-02	4.4
1.0839E-02	8.6
1.1016E-02	0.0382
1.1130E-02	0.341
1.1598E-02	0.0292
1.1712E-02	0.059
1.1712E-02	0.083
1.1726E-02	0.26
1.2085E-02	0.0055
1.2480E-02	0.137
1.2480E-02	0.07
1.2691E-02	0.54
1.2691E-02	2.2
1.2823E-02	0.0055
1.2855E-02	0.008
1.2967E-02	1.1
1.2967E-02	2.15
1.3023E-02	2.5
1.3023E-02	3.53
1.3084E-02	0.015
1.3211E-02	0.63
1.3211E-02	2.6
1.3328E-02	0.085
1.3393E-02	0.15
1.3393E-02	0.299
1.3443E-02	0.228
1.3520E-02	0.00438
1.3635E-02	0.017
1.3778E-02	0.0127
1.3898E-02	0.0062
1.4066E-02	0.067
1.4316E-02	0.323
1.4519E-02	0.0067
1.4564E-02	0.0111
1.5247E-02	0.53
1.5247E-02	0.75
1.5582E-02	0.19
1.5582E-02	0.76
1.5685E-02	0.097
1.5685E-02	0.137
1.5709E-02	0.23
1.5709E-02	0.94
1.5742E-02	0.049
1.6077E-02	0.0053
1.6203E-02	0.0095
1.6213E-02	0.0063
1.6770E-02	0.072
1.7104E-02	0.0023
1.7258E-02	0.0025
1.7280E-02	0.0147
4.6539E-02	4.25
5.3228E-02	1.2
7.4138E-02	0.0081
7.4815E-02	4.8
7.6172E-02	0.0041
7.6863E-02	0.582
7.7107E-02	8
7.9290E-02	0.98
8.0349E-02	0.000421
8.1069E-02	0.192
8.3787E-02	0.319
8.6830E-02	1
8.7349E-02	1.8
8.7892E-02	0.055
8.9256E-02	0.116
8.9784E-02	0.67
8.9807E-02	0.222
9.0074E-02	0.17
9.0363E-02	0.0069
9.2317E-02	0.082
9.2618E-02	0.023
9.4247E-02	0.038
9.4868E-02	0.0726
9.5449E-02	0.00238
9.7530E-02	0.0272
9.7853E-02	0.0088
1.0722E-01	0.015
1.3745E-01	0.006
1.4130E-01	0.004
1.7007E-01	0.032
1.8621E-01	3.59
1.9620E-01	0.069
2.0568E-01	0.0115
2.1647E-01	0.022
2.3840E-01	0.015
2.4200E-01	7.43
2.5887E-01	0.524
2.6227E-01	0.005
2.7380E-01	0.15
2.7480E-01	0.474
2.8095E-01	0.06
2.9522E-01	19.3
2.9876E-01	0.02
3.0526E-01	0.031
3.1432E-01	0.078
3.2383E-01	0.028
3.3331E-01	0.08
3.4892E-01	0.12
3.5190E-01	0.07
3.5193E-01	37.6
3.5600E-01	0.007
3.6347E-01	0.0078
3.7559E-01	0.0046
3.8677E-01	0.31
3.8888E-01	0.37
3.9405E-01	0.0148
3.9601E-01	0.029
4.0574E-01	0.17
4.1460E-01	0.0003
4.3934E-01	0.012
4.4937E-01	0.00019
4.5292E-01	0.031
4.5477E-01	0.3
4.6100E-01	0.053
4.6200E-01	0.221
4.6976E-01	0.129
4.7441E-01	0.11
4.8043E-01	0.32
4.8592E-01	0.022
4.8709E-01	0.422
4.8795E-01	0.028
4.9420E-01	0.012
4.9690E-01	0.0069
5.0196E-01	0.018
5.1100E-01	0.032
5.1100E-01	0.076
5.1990E-01	0.016
5.2460E-01	0.017
5.2800E-01	0.004
5.3366E-01	0.186
5.3677E-01	0.068
