0.011294	4.07963087107413
0.014219	3.32780909796011
0.017901	2.72347896067091
0.022536	2.23708241211574
0.028371	1.84502269161489
0.035717	1.52847512326368
0.044965	1.27242031556572
0.056607	1.06484418895323
0.071264	0.89611133492033
0.089717	0.758520824363903
0.11294	0.645928500343969
0.14219	0.553275620313114
0.17901	0.476614423448092
0.22536	0.412683586671973
0.28371	0.35882958840883
0.35717	0.312887107090316
0.44965	0.273087951175773
0.56608	0.237990607485584
0.71264	0.20645092080997
0.89717	0.177586558727477
1.1294	0.150806866026603
1.4219	0.125766571237334
1.7901	0.102436017493187
2.2536	0.081022613723404
2.8371	0.061922465240142
3.5717	0.045601959004846
4.4965	0.032433448463191
5.6607	0.022524821547006
7.1265	0.015617022828073
8.9717	0.011122164035474
11.295	0.008296081752266
14.219	0.00647354485054
17.901	0.005212387590545
22.536	0.004294996409399
28.371	0.003630440773553
35.717	0.003164843945248
44.965	0.002838770034959
56.607	0.002582284035358
71.265	0.0023294363357
89.716	0.002037912443854
112.94	0.00169984933007
142.19	0.001336739697899
179.01	0.000984467887345
225.36	0.000677572422383
283.71	0.000438682914984
357.17	0.000271900259994
449.65	0.000165287694798
566.08	0.000100765385608
712.65	6.24131229529992E-05
897.16	3.93387637487453E-05
1129.4	2.50837037065645E-05
1421.9	1.60531914867289E-05
1790.1	1.0255716835616E-05
2253.6	6.52090592809675E-06
2837.1	4.12261169667015E-06
3571.7	2.5920116401031E-06
4496.5	1.62178979251813E-06
5660.8	1.01057805785963E-06
7126.5	6.27615783966497E-07
8971.7	3.88713397170813E-07
11294	2.40247244771994E-07
14219	1.48188438846291E-07
17901	9.12805909217972E-08
22536	5.61649785434559E-08
28371	3.45271440132611E-08
35717	2.12096888505036E-08
44965	1.30213776856487E-08
56608	7.99042914429337E-09
71264	4.90167658162577E-09
89716	3.00589639305493E-09
112940	1.84308523610185E-09
142190	1.12964078954687E-09
179010	6.92300485562932E-10
225360	4.24240010752859E-10
283710	2.59948009242901E-10
357170	1.59264176483477E-10
449650	9.75707318346494E-11
566080	5.97704749866419E-11
712640	3.6614589478138E-11
897160	2.242778849315E-11
