0.011294	0.573245944176361
0.014219	1.68680535308076
0.017901	4.95881298977339
0.022536	14.5072627430927
0.028371	41.488598104236
0.035717	107.784758734561
0.044965	205.829566304654
0.056607	232.319141814641
0.071264	179.41851534918
0.089717	121.315353565089
0.11294	79.5393994360744
0.14219	51.9375737099212
0.17901	34.0229323045716
0.22536	22.416723071488
0.28371	14.881878236085
0.35717	9.97262947286779
0.44965	6.75887012621278
0.56608	15.8724473332813
0.71264	3.23693501865151
0.89717	2.29504513593922
1.1294	1.6563593889221
1.4219	1.21670827051639
1.7901	0.909168857017917
2.2536	0.689883482425874
2.8371	0.530197941596856
3.5717	0.41130708001317
4.4965	0.320810222156122
5.6607	0.250489976353825
7.1265	0.194881974065128
8.9717	0.150377744719469
11.295	0.114566641829795
14.219	0.085846831014479
17.901	0.063061794030508
22.536	0.045330265030462
28.371	0.031865659423419
35.717	0.02192137301972
44.965	0.014783871573639
56.607	0.009798206946344
71.265	0.006398815782012
89.716	0.004129164238613
112.94	0.002639432238574
142.19	0.001674350147795
179.01	0.001056173358601
225.36	0.00066339431572
283.71	0.000415346927833
357.17	0.000259419772933
449.65	0.000161743014037
566.08	0.000100709936679
712.65	6.26485855330192E-05
897.16	3.89452133112552E-05
1129.4	2.41994397626303E-05
1421.9	1.50280600683698E-05
1790.1	9.33056057993698E-06
2253.6	5.79219466859484E-06
2837.1	3.59516129897809E-06
3571.7	2.23121735686582E-06
4496.5	1.38462742642202E-06
5660.8	8.59195157188907E-07
7126.5	5.33141522739688E-07
8971.7	3.3081113486236E-07
11294	2.05286713406595E-07
14219	1.27360461903812E-07
17901	7.90187847873508E-08
22536	4.90275734049438E-08
28371	3.04194493698188E-08
35717	1.88736159724957E-08
44965	1.17100544964105E-08
56608	7.26531148374516E-09
71264	4.5078686542095E-09
89716	2.79687165872318E-09
112940	1.73547621931367E-09
142190	1.07665003211068E-09
179010	6.67970453285011E-10
225360	4.1443633248533E-10
283710	2.57135398932219E-10
357170	1.5953670174297E-10
449650	9.89830323226858E-11
566080	6.14120245588378E-11
712640	3.81038179545825E-11
897160	2.36411375221142E-11
