1.13E+02	1.84213E-06
1.42E+02	2.02133E-06
1.79E+02	2.17381E-06
2.25E+02	2.28796E-06
2.84E+02	2.35678E-06
3.57E+02	2.37803E-06
4.50E+02	2.35318E-06
5.66E+02	2.28594E-06
7.13E+02	2.18097E-06
8.97E+02	2.04318E-06
1.13E+03	1.8776E-06
1.42E+03	1.68949E-06
1.79E+03	1.48506E-06
2.25E+03	1.27149E-06
2.84E+03	1.05697E-06
3.57E+03	8.50283E-07
4.50E+03	6.59874E-07
5.66E+03	4.92711E-07
7.13E+03	3.53278E-07
8.97E+03	2.4298E-07
1.13E+04	1.60322E-07
1.42E+04	1.01552E-07
1.79E+04	6.18904E-08
2.25E+04	3.63897E-08
2.84E+04	2.07091E-08
3.57E+04	1.14474E-08
4.50E+04	6.16888E-09
5.66E+04	3.25219E-09
7.13E+04	1.68302E-09
8.97E+04	8.57415E-10
1.13E+05	4.3123E-10
1.42E+05	2.14505E-10
1.79E+05	1.05775E-10
2.25E+05	5.179E-11
2.84E+05	2.52109E-11
3.57E+05	1.12855E-11
4.50E+05	4.97726E-12
5.66E+05	2.18756E-12
7.13E+05	9.58902E-13
8.97E+05	4.19379E-13
