1.13E+02	1.7392E-06
1.42E+02	1.88747E-06
1.79E+02	2.00965E-06
2.25E+02	2.09634E-06
2.84E+02	2.14223E-06
3.57E+02	2.14614E-06
4.50E+02	2.10996E-06
5.66E+02	2.03743E-06
7.13E+02	1.93301E-06
8.97E+02	1.80127E-06
1.13E+03	1.64687E-06
1.42E+03	1.47459E-06
1.79E+03	1.29001E-06
2.25E+03	1.09945E-06
2.84E+03	9.09966E-07
3.57E+03	7.29011E-07
4.50E+03	5.636E-07
5.66E+03	4.19367E-07
7.13E+03	2.99767E-07
8.97E+03	2.05632E-07
1.13E+04	1.35381E-07
1.42E+04	8.56033E-08
1.79E+04	5.21001E-08
2.25E+04	3.06032E-08
2.84E+04	1.74044E-08
3.57E+04	9.61672E-09
4.50E+04	5.18123E-09
5.66E+04	2.73135E-09
7.13E+04	1.41355E-09
8.97E+04	7.20218E-10
1.13E+05	3.62286E-10
1.42E+05	1.80243E-10
1.79E+05	8.88975E-11
2.25E+05	4.35344E-11
2.84E+05	2.11959E-11
3.57E+05	9.48858E-12
4.50E+05	4.18545E-12
5.66E+05	1.83982E-12
7.13E+05	8.06582E-13
8.97E+05	3.52802E-13
